-0.848284,-0.240633
-0.848101,-0.205407
-0.847917,-0.174046
-0.847734,-0.170049
-0.847551,-0.179632
-0.847367,-0.18946
-0.847184,-0.200874
-0.847001,-0.211353
-0.846817,-0.215808
-0.846634,-0.220256
-0.84645,-0.224667
-0.846267,-0.231127
-0.846084,-0.250101
-0.8459,-0.268784
-0.845717,-0.285943
-0.845534,-0.298816
-0.84535,-0.279835
-0.845167,-0.238135
-0.844984,-0.212089
-0.8448,-0.189562
-0.844617,-0.192919
-0.844434,-0.219223
-0.84425,-0.231378
-0.844067,-0.243708
-0.843883,-0.256823
-0.8437,-0.269876
-0.843517,-0.282893
-0.843333,-0.294053
-0.84315,-0.292589
-0.842967,-0.287461
-0.842783,-0.258775
-0.8426,-0.229308
-0.842417,-0.19874
-0.842233,-0.197443
-0.84205,-0.222346
-0.841867,-0.247988
-0.841683,-0.274465
-0.8415,-0.274029
-0.841316,-0.262563
-0.841133,-0.254855
-0.84095,-0.270968
-0.840766,-0.286843
-0.840583,-0.301179
-0.8404,-0.314162
-0.840216,-0.31488
-0.840033,-0.288695
-0.83985,-0.251524
-0.839666,-0.217017
-0.839483,-0.199622
-0.8393,-0.186305
-0.839116,-0.203098
-0.838933,-0.247966
-0.83875,-0.307772
-0.838566,-0.33795
-0.838383,-0.335377
-0.838199,-0.30779
-0.838016,-0.280995
-0.837833,-0.2542
-0.837649,-0.227406
-0.837466,-0.202413
-0.837283,-0.192894
-0.837099,-0.206261
-0.836916,-0.20552
-0.836733,-0.206653
-0.836549,-0.220142
-0.836366,-0.233631
-0.836183,-0.247112
-0.835999,-0.260539
-0.835816,-0.273976
-0.835632,-0.287456
-0.835449,-0.300892
-0.835266,-0.311927
-0.835082,-0.307227
-0.834899,-0.302527
-0.834716,-0.297819
-0.834532,-0.287918
-0.834349,-0.245071
-0.834166,-0.207464
-0.833982,-0.209962
-0.833799,-0.255049
-0.833616,-0.301183
-0.833432,-0.318301
-0.833249,-0.310191
-0.833065,-0.299596
-0.832882,-0.27274
-0.832699,-0.247607
-0.832515,-0.237433
-0.832332,-0.252419
-0.832149,-0.267626
-0.831965,-0.283124
-0.831782,-0.300153
-0.831599,-0.314171
-0.831415,-0.308905
-0.831232,-0.303295
-0.831049,-0.296146
-0.830865,-0.288877
-0.830682,-0.277251
-0.830499,-0.240438
-0.830315,-0.207517
-0.830132,-0.204572
-0.829948,-0.231961
-0.829765,-0.25926
-0.829582,-0.286665
-0.829398,-0.310265
-0.829215,-0.305594
-0.829032,-0.277952
-0.828848,-0.264411
-0.828665,-0.250682
-0.828482,-0.235407
-0.828298,-0.220042
-0.828115,-0.204775
-0.827932,-0.192024
-0.827748,-0.195678
-0.827565,-0.199295
-0.827381,-0.203002
-0.827198,-0.208578
-0.827015,-0.226775
-0.826831,-0.245016
